Issue Type,Issue key,Issue id,title,Assignee,Reporter,Status,Resolution,Updated,component_1,component_2,component_3,description
Bug,QPID-4223,12603233,[New HA] Completion isn't sent when queue that has acquired but unacknowledged messages is deleted,aconway,ncdc,Closed,Fixed,2013-07-29 18:53,Broker,Clustering,NONE,"When testing the new HA in 0.18 (from the svn branch, revision 1370693), I've run into a problem where I can't run qpid-cpp-benchmark after I shut down one of the backups.  Here's the scenario:

Start 3 brokers (in my test on 3 different hosts) using the following command line:

qpidd --auth no --load-module ha.so --ha-cluster yes --ha-brokers-url <insert url here> --ha-replicate all

Promote 1 of the brokers to primary.  Run qpid-cpp-benchmark with the default options.  The test should succeed and provide results.  Next, quit 1 of the 2 backups.  Finally, run qpid-cpp-benchmark again.  This time, it hangs.  Looking at the output of ""qpid-stat -q,"" I see there are some unacked messages that have been delivered to the running qpid-receive process."
Bug,QPID-3963,12551622,A federated broker may not reconnect to a remote cluster on link failure.,kgiusti,kgiusti,Closed,Fixed,2013-07-29 18:53,Broker,Clustering,NONE,"When a broker is federated with a cluster, the cluster informs the broker of the failover addresses that are valid for the cluster.  Should a cluster member fail, the broker will reconnect to another member of that cluster.

However, the federated broker only queries the cluster for these failover addresses when it first connects to the cluster.  Should the cluster topology change, the federated broker's list of available failover addresses will become out-of-date.  This can prevent the broker from correctly re-connecting on failure of a cluster member.

Example:
Given cluster with members C1 and C2, and a separate broker B, federate B to connect to C1.   On connecting to C1, B learns the addresses of C2 as an alternate failover address.  Now shutdown C1.  B will reconnect to C2, and learn that C2 is the only member of the cluster (ie. no failover addresses).   After B connects, restart C1 and let it join the cluster.  Then shutdown C2.   Since B does not know that C1 has become available again, B will not attempt to re-connect to it.  Instead, it tries to reconnect to C2 indefinately.

The expected behavior would be to have B reconnect to C1."
Bug,QPID-3215,12504667,cached exchange reference can cause cluster inconsistencies if exchange is deleted/recreated,aconway,aconway,Closed,Fixed,2013-07-29 18:53,Broker,Clustering,NONE,"Description of problem:

SemanticState::route() uses a simple cache variable to avoid looking up the
exchange for every message. However if the exchange in question is deleted,
even if then recreated, this can cause inconsistencies in a cluster.

Version-Release number of selected component (if applicable):

1.3

How reproducible:

100% (Quite a contrived example though)

Steps to Reproduce:
1. start one cluster node
2. create an exchange, a queue and a binding between them

  qpid-config add exchange topic x
  qpid-config add queue q
  qpid-config bind x q k

3. start a session and send a message to the exchange with the relevant key
(leave session running)

  qpid-send --content-stdin --address x/k

then enter a few lines to send some messages

4. start a new cluster node
5. delete and recreate the exchange, this time add in a different binding

  qpid-config del exchange x
  qpid-config add exchange topic x
  qpid-config add queue q2
  qpid-config bind x q2 k  

6. send some more messages on the session from 3. with same exchange and key
(i.e. type in some more messages if using qpid-send as suggested)

  now have an inconsistency where the second node has some messages in q2 and
some (though fewer than first node) in q1, whereas for first node all the
messages are in q1

7. qpid-receive --address 'q2; {mode: browse}' --broker localhost:5673
--capacity 1 (assuming second node is 5673)

Actual results:

First node shutsdown with inconsistent error

Expected results:

No inconsistency, should be able to run the command in 7 against q or q2 on
either node and see the same results.
"
Bug,QPID-2403,12456050,Consistent management names for connections in a cluster.,aconway,aconway,Closed,Fixed,2013-07-29 18:53,Broker,Clustering,QMF,"Management objects representing connections in a broker are named for the remote end of the socket ip:port. In a cluster, a broker has normal connections and ""shadow"" connections representing a connection on another broker. The shadow connections are named ""[shadow]ip:port"" Management tools use this convention to ignore shadow connections and display only the local connections to a broker.

This is inconsistent with other management objects which are named identically in all brokers, and the problem is compounded because connections are containers for other objects (sessions, consumers) so inconsistency in the connection name makes the names of all the children inconsistent.

Commit r907123 fixed this by making the connection names consistent and adding a ""shadow"" property to the qmf Connection object. However this broke the Java builds. This JIRA is to discuss what the correct solution should be that works for both brokers."
Bug,QPID-7357,12990459,c++ HA Backup crash during re-connect in failover,aconway,aconway,Closed,Fixed,2016-09-06 21:33,Broker,Clustering,NONE,"A backup creates an UpdateTracker to delete non-existent queues at the end of an update, in the UpdateTracker destructor. However if an update is interrupted, it can leave a partially-used UpdateTracker behind. When the next update starts this can incorrectly delete queues at a sensitive moment and cause a crash.

See also https://bugzilla.redhat.com/show_bug.cgi?id=1333767"
Bug,QPID-4223,12603233,[New HA] Completion isn't sent when queue that has acquired but unacknowledged messages is deleted,aconway,ncdc,Closed,Fixed,2013-07-29 18:53,Broker,Clustering,NONE,"When testing the new HA in 0.18 (from the svn branch, revision 1370693), I've run into a problem where I can't run qpid-cpp-benchmark after I shut down one of the backups.  Here's the scenario:

Start 3 brokers (in my test on 3 different hosts) using the following command line:

qpidd --auth no --load-module ha.so --ha-cluster yes --ha-brokers-url <insert url here> --ha-replicate all

Promote 1 of the brokers to primary.  Run qpid-cpp-benchmark with the default options.  The test should succeed and provide results.  Next, quit 1 of the 2 backups.  Finally, run qpid-cpp-benchmark again.  This time, it hangs.  Looking at the output of ""qpid-stat -q,"" I see there are some unacked messages that have been delivered to the running qpid-receive process."
Bug,QPID-3963,12551622,A federated broker may not reconnect to a remote cluster on link failure.,kgiusti,kgiusti,Closed,Fixed,2013-07-29 18:53,Broker,Clustering,NONE,"When a broker is federated with a cluster, the cluster informs the broker of the failover addresses that are valid for the cluster.  Should a cluster member fail, the broker will reconnect to another member of that cluster.

However, the federated broker only queries the cluster for these failover addresses when it first connects to the cluster.  Should the cluster topology change, the federated broker's list of available failover addresses will become out-of-date.  This can prevent the broker from correctly re-connecting on failure of a cluster member.

Example:
Given cluster with members C1 and C2, and a separate broker B, federate B to connect to C1.   On connecting to C1, B learns the addresses of C2 as an alternate failover address.  Now shutdown C1.  B will reconnect to C2, and learn that C2 is the only member of the cluster (ie. no failover addresses).   After B connects, restart C1 and let it join the cluster.  Then shutdown C2.   Since B does not know that C1 has become available again, B will not attempt to re-connect to it.  Instead, it tries to reconnect to C2 indefinately.

The expected behavior would be to have B reconnect to C1."
Bug,QPID-3215,12504667,cached exchange reference can cause cluster inconsistencies if exchange is deleted/recreated,aconway,aconway,Closed,Fixed,2013-07-29 18:53,Broker,Clustering,NONE,"Description of problem:

SemanticState::route() uses a simple cache variable to avoid looking up the
exchange for every message. However if the exchange in question is deleted,
even if then recreated, this can cause inconsistencies in a cluster.

Version-Release number of selected component (if applicable):

1.3

How reproducible:

100% (Quite a contrived example though)

Steps to Reproduce:
1. start one cluster node
2. create an exchange, a queue and a binding between them

  qpid-config add exchange topic x
  qpid-config add queue q
  qpid-config bind x q k

3. start a session and send a message to the exchange with the relevant key
(leave session running)

  qpid-send --content-stdin --address x/k

then enter a few lines to send some messages

4. start a new cluster node
5. delete and recreate the exchange, this time add in a different binding

  qpid-config del exchange x
  qpid-config add exchange topic x
  qpid-config add queue q2
  qpid-config bind x q2 k  

6. send some more messages on the session from 3. with same exchange and key
(i.e. type in some more messages if using qpid-send as suggested)

  now have an inconsistency where the second node has some messages in q2 and
some (though fewer than first node) in q1, whereas for first node all the
messages are in q1

7. qpid-receive --address 'q2; {mode: browse}' --broker localhost:5673
--capacity 1 (assuming second node is 5673)

Actual results:

First node shutsdown with inconsistent error

Expected results:

No inconsistency, should be able to run the command in 7 against q or q2 on
either node and see the same results.
"
Bug,QPID-2403,12456050,Consistent management names for connections in a cluster.,aconway,aconway,Closed,Fixed,2013-07-29 18:53,Broker,Clustering,QMF,"Management objects representing connections in a broker are named for the remote end of the socket ip:port. In a cluster, a broker has normal connections and ""shadow"" connections representing a connection on another broker. The shadow connections are named ""[shadow]ip:port"" Management tools use this convention to ignore shadow connections and display only the local connections to a broker.

This is inconsistent with other management objects which are named identically in all brokers, and the problem is compounded because connections are containers for other objects (sessions, consumers) so inconsistency in the connection name makes the names of all the children inconsistent.

Commit r907123 fixed this by making the connection names consistent and adding a ""shadow"" property to the qmf Connection object. However this broke the Java builds. This JIRA is to discuss what the correct solution should be that works for both brokers."
Bug,QPID-4907,12650887,qpid-tool displays duplicate entries for objects managed by the broker.,kgiusti,kgiusti,Closed,Fixed,2014-02-19 11:30,Broker,Tools,QMF,"qpid-tool displays two entries for each object managed by the broker.

Example:

$ qpid-config add queue KEN-Q
$ qpid-tool

Management Tool for QPID
qpid: list queue
Object Summary:
    ID   Created   Destroyed  Index
    ============================================================
    141  14:19:42  -          169.KEN-Q
<SNIP>
    156  14:19:42  -          org.apache.qpid.broker:queue:KEN-Q
<SNIP>
qpid: "
Bug,QPID-2842,12473116,references to other objects in qpid-tool use id that doesn't match anything else,tross,gsim,Closed,Fixed,2013-07-29 18:53,Broker,Tools,QMF,"E.g. in the following qpid-tool session it is impossible to accurately identify the session for a given subscription:

qpid: list subscription
Object Summary:
    ID   Created   Destroyed  Index
    =================================================================
    128  08:07:24  -          0-1447-1-0-13:0-1447-1-0-25:v2TopicHB
    129  08:07:24  -          0-1447-1-0-13:0-1447-1-0-23:v2TopicUI
    130  08:07:24  -          0-1447-1-0-13:0-1447-1-0-14:rdest
    131  08:07:24  -          0-1447-1-0-13:0-1447-1-0-18:tdest
    138  08:07:37  -          0-1447-1-0-35:0-1447-1-0-36:my-queue
    127  08:07:24  -          0-1447-1-0-13:0-1447-1-0-21:v2dest
qpid: show 138
Object of type: org.apache.qpid.broker:subscription:_data(7cc0ee44-57d4-2ed7-1a4b-3156ed9a4343)
    Attribute     138
    =============================
    sessionRef    0-1447-1-0-35
    queueRef      0-1447-1-0-36
    name          u'my-queue'
    browsing      False
    acknowledged  True
    exclusive     False
    creditMode    u'CREDIT'
    arguments     {}
    delivered     0

The session ref is shown as 0-1447-1-0-35, but this doesn't help me identify the session...

qpid: list session
Object Summary:
    ID   Created   Destroyed  Index
    ==========================================================================
    137  08:07:37  -          0-0-1-0-3:7c777430-1622-4ad2-923e-40e7074f1df4
    126  08:07:24  -          0-0-1-0-3:GRST500.4398.1
qpid: show 137
Object of type: org.apache.qpid.broker:session:_data(9a57d0d2-8b17-8c84-4fac-5c9a96c2cf75)
    Attribute          137
    ============================================================
    vhostRef           0-0-1-0-3
    name               u'7c777430-1622-4ad2-923e-40e7074f1df4'
    channelId          1
    connectionRef      0-1447-1-0-34
    detachedLifespan   0
    attached           True
    expireTime         None
    maxClientRate      None
    framesOutstanding  0
    TxnStarts          0
    TxnCommits         0
    TxnRejects         0
    TxnCount           0
    clientCredit       0
qpid: show 126
Object of type: org.apache.qpid.broker:session:_data(9a57d0d2-8b17-8c84-4fac-5c9a96c2cf75)
    Attribute          126
    ======================================
    vhostRef           0-0-1-0-3
    name               u'GRST500.4398.1'
    channelId          1
    connectionRef      0-1447-1-0-12
    detachedLifespan   0
    attached           True
    expireTime         None
    maxClientRate      None
    framesOutstanding  0
    TxnStarts          0
    TxnCommits         0
    TxnRejects         0
    TxnCount           0
    clientCredit       0
qpid: 

...as neither the list nor the detail view for sessions use the id of that form.
"
Bug,QPID-3087,12499757,Bad handling of invalid queue arguments,gsim,gsim,Closed,Fixed,2013-07-29 18:53,Broker,Tools,NONE,"Passing bad arguments to queue-declare (e.g. max-count=3.14 or max-size='foo') currently results in those arguments being ignored, but being reported from queue-query or via qmf as they were originally specified. There is a further problem with qpid-config in these cases where it fails due to attempts to convert these values to integers and therefore does not list all queues."
Bug,QPID-4907,12650887,qpid-tool displays duplicate entries for objects managed by the broker.,kgiusti,kgiusti,Closed,Fixed,2014-02-19 11:30,Broker,Tools,QMF,"qpid-tool displays two entries for each object managed by the broker.

Example:

$ qpid-config add queue KEN-Q
$ qpid-tool

Management Tool for QPID
qpid: list queue
Object Summary:
    ID   Created   Destroyed  Index
    ============================================================
    141  14:19:42  -          169.KEN-Q
<SNIP>
    156  14:19:42  -          org.apache.qpid.broker:queue:KEN-Q
<SNIP>
qpid: "
Bug,QPID-2842,12473116,references to other objects in qpid-tool use id that doesn't match anything else,tross,gsim,Closed,Fixed,2013-07-29 18:53,Broker,Tools,QMF,"E.g. in the following qpid-tool session it is impossible to accurately identify the session for a given subscription:

qpid: list subscription
Object Summary:
    ID   Created   Destroyed  Index
    =================================================================
    128  08:07:24  -          0-1447-1-0-13:0-1447-1-0-25:v2TopicHB
    129  08:07:24  -          0-1447-1-0-13:0-1447-1-0-23:v2TopicUI
    130  08:07:24  -          0-1447-1-0-13:0-1447-1-0-14:rdest
    131  08:07:24  -          0-1447-1-0-13:0-1447-1-0-18:tdest
    138  08:07:37  -          0-1447-1-0-35:0-1447-1-0-36:my-queue
    127  08:07:24  -          0-1447-1-0-13:0-1447-1-0-21:v2dest
qpid: show 138
Object of type: org.apache.qpid.broker:subscription:_data(7cc0ee44-57d4-2ed7-1a4b-3156ed9a4343)
    Attribute     138
    =============================
    sessionRef    0-1447-1-0-35
    queueRef      0-1447-1-0-36
    name          u'my-queue'
    browsing      False
    acknowledged  True
    exclusive     False
    creditMode    u'CREDIT'
    arguments     {}
    delivered     0

The session ref is shown as 0-1447-1-0-35, but this doesn't help me identify the session...

qpid: list session
Object Summary:
    ID   Created   Destroyed  Index
    ==========================================================================
    137  08:07:37  -          0-0-1-0-3:7c777430-1622-4ad2-923e-40e7074f1df4
    126  08:07:24  -          0-0-1-0-3:GRST500.4398.1
qpid: show 137
Object of type: org.apache.qpid.broker:session:_data(9a57d0d2-8b17-8c84-4fac-5c9a96c2cf75)
    Attribute          137
    ============================================================
    vhostRef           0-0-1-0-3
    name               u'7c777430-1622-4ad2-923e-40e7074f1df4'
    channelId          1
    connectionRef      0-1447-1-0-34
    detachedLifespan   0
    attached           True
    expireTime         None
    maxClientRate      None
    framesOutstanding  0
    TxnStarts          0
    TxnCommits         0
    TxnRejects         0
    TxnCount           0
    clientCredit       0
qpid: show 126
Object of type: org.apache.qpid.broker:session:_data(9a57d0d2-8b17-8c84-4fac-5c9a96c2cf75)
    Attribute          126
    ======================================
    vhostRef           0-0-1-0-3
    name               u'GRST500.4398.1'
    channelId          1
    connectionRef      0-1447-1-0-12
    detachedLifespan   0
    attached           True
    expireTime         None
    maxClientRate      None
    framesOutstanding  0
    TxnStarts          0
    TxnCommits         0
    TxnRejects         0
    TxnCount           0
    clientCredit       0
qpid: 

...as neither the list nor the detail view for sessions use the id of that form.
"
Bug,QPID-3087,12499757,Bad handling of invalid queue arguments,gsim,gsim,Closed,Fixed,2013-07-29 18:53,Broker,Tools,NONE,"Passing bad arguments to queue-declare (e.g. max-count=3.14 or max-size='foo') currently results in those arguments being ignored, but being reported from queue-query or via qmf as they were originally specified. There is a further problem with qpid-config in these cases where it fails due to attempts to convert these values to integers and therefore does not list all queues."
Bug,QPID-3078,12499275,"qpid-receive's use of the ""-t"" option is ambiguous and will cause the command to fail.",kgiusti,kgiusti,Closed,Fixed,2017-03-12 14:06,Client,Tools,NONE,The '-t' short option for 'timeout' conflicts with the same short version of the 'trace' option.
